candidate_id,source_state,source_file,source_row,facility_name,property_name,property_address,city,county_fips,county_name,region_id,latitude,longitude,secondary_type,building_class,building_status,availability_class,is_directly_usable_by_status,has_listed_available_space,is_primary_regional_hub_candidate,rba_sf,usable_available_space_sf,total_available_space_sf,direct_available_space_sf,direct_vacant_space_sf,meets_min_available_space_20k,percent_leased,typical_floor_size_sf,ceiling_height_raw,column_spacing,number_loading_docks,drive_ins,rail_lines,capacity_available_kw,power,sprinklers,water,sewer,parking_ratio,parking_spaces,year_built,year_renovated
T4-NJ-00181,NJ,NJ.csv,181,350M,350M,285 Ridge Rd,Dayton,34023,Middlesex,15,40.370654,-74.491414,Warehouse,B,Existing,direct_existing_facility,True,True,True,384304,147646.0,,,147646,True,100.0,384304.0,"25'0""",46'w x 46'd,45.0,"5/12'0""w x 16'0""h",,,400a/460-480v,Wet,City,City,0.13,50.0,1973.0,
T4-NJ-00183,NJ,NJ.csv,183,Pennsauken Logistics Center,Pennsauken Logistics Center,8600 River Rd,Pennsauken,34007,Camden,36,39.9854599,-75.0452138,Warehouse,B,Existing,direct_existing_facility,True,True,True,355000,280277.0,280277.0,280277.0,280277,True,21.05,355000.0,"20'0""",30'w x 40'd,29.0,"4/12'0""w x 13'0""h",,,2500a/480v 3p,Wet,City,City,0.67,220.0,1964.0,2020.0
T4-NJ-00185,NJ,NJ.csv,185,Building B,Building B,1267 S River Rd,Cranbury,34023,Middlesex,15,40.3242878,-74.505872,Distribution,B,Existing,direct_existing_facility,True,True,True,302488,161517.0,161517.0,161517.0,161517,True,46.6,281034.0,"32'0""",54'w x 43'd,24.0,"2/12'0""w x 16'0""h",,,800-1600a/277-480v 3p,ESFR,Yes,Yes,0.5,190.0,2000.0,
T4-NJ-00204,NJ,NJ.csv,204,"340 S Stiles St, Linden, NJ",,340 S Stiles St,Linden,34039,Union,44,40.6227424,-74.2504514,Warehouse,A,Existing,direct_existing_facility,True,True,True,495441,90174.0,,,90174,True,100.0,165147.0,"22'0""",39'w x 29'd,97.0,10,,,1200a/416v,Wet,City,City,0.39,192.0,1955.0,2017.0
T4-NJ-00205,NJ,NJ.csv,205,Commodore North - Bldg 1,Commodore North - Bldg 1,250 Stone Meeting House Rd,Logan Township,34015,Gloucester,36,39.7721369,-75.3264578,Distribution,A,Existing,direct_existing_facility,True,True,True,334200,334200.0,334200.0,334200.0,334200,True,0.0,334200.0,,50'w x 54'd,74.0,2,,,,,,,0.33,176.0,2025.0,
T4-NJ-00225,NJ,NJ.csv,225,"147 West Manor Way, Robbinsville, NJ",,147 West Manor Way,Robbinsville,34021,Mercer,32,40.1932791,-74.5877023,Distribution,B,Existing,direct_existing_facility,True,True,True,471200,248000.0,248000.0,248000.0,0,True,100.0,471200.0,"33'0""",40'w x 50'd,84.0,2,,,300a,ESFR,,,0.39,234.0,2006.0,
T4-NJ-00231,NJ,NJ.csv,231,"1401 Wheaton Ave, Millville, NJ",,1401 Wheaton Ave,Millville,34011,Cumberland,23,39.4093383,-75.030361,Warehouse,C,Existing,direct_existing_facility,True,True,True,316166,50992.0,50992.0,50992.0,50992,True,83.87,316166.0,"21'0""",25'w x 30'd,20.0,4,,,480v 3p 4w,Yes,Yes,Yes,0.32,100.0,1961.0,
T4-NJ-00233,NJ,NJ.csv,233,"3001 Woodbridge Ave, Edison, NJ",,3001 Woodbridge Ave,Edison,34023,Middlesex,15,40.5187496,-74.3490772,Warehouse,B,Existing,direct_existing_facility,True,True,True,384784,384784.0,384784.0,384784.0,384784,True,0.0,384784.0,"27'0""",50'w x 50'd,47.0,"16/14'0""w x 16'0""h",,,2000a/277-480v,ESFR,City,City,0.1,63.0,1968.0,
T4-NY-00001,NY,NY.csv,1,Jersey City Distribution Center,Jersey City Distribution Center,25 Colony Rd,Jersey City,34017,Hudson,9,40.68184,-74.0839073,Warehouse,A,Existing,direct_existing_facility,True,True,True,340857,340857.0,340857.0,340857.0,340857,True,0.0,340857.0,"36'0""",48'w x 58'd,48.0,"4/12'0""w x 14'0""h",,,4000a/270-480v 3p,ESFR,City,City,0.38,128.0,2004.0,
T4-NY-00002,NY,NY.csv,2,"500 Supor Blvd, Harrison, NY",,500 Supor Blvd,Harrison,34017,Hudson,9,40.7460447,-74.1465917,Warehouse,B,Existing,direct_existing_facility,True,True,True,437221,69137.0,69137.0,69137.0,0,True,100.0,437221.0,"18'0""",,,4,,,2000a,Wet,City,City,0.13,59.0,1997.0,2002.0
T4-NY-00003,NY,NY.csv,3,Building 3,Building 3,90 Dayton Ave,Passaic,34031,Passaic,7,40.8722249,-74.1177952,Warehouse,B,Existing,direct_existing_facility,True,True,True,230000,37557.0,15857.0,15857.0,37557,True,93.11,100000.0,"16'0""",,1.0,1,,,,,,,0.06,20.0,1889.0,
T4-NY-00004,NY,NY.csv,4,"400 Commerce Blvd, Carlstadt, NY",,400 Commerce Blvd,Carlstadt,34003,Bergen,9,40.8295007,-74.050905,Warehouse,B,Existing,direct_existing_facility,True,True,True,246108,56040.0,56040.0,56040.0,56040,True,77.23,118808.0,"22'0""",48'w x 48'd,12.0,1,,,3000a,Wet,City,City,1.0,247.0,1985.0,
T4-NY-00005,NY,NY.csv,5,"301 Island Rd, Mahwah, NY",,301 Island Rd,Mahwah,34003,Bergen,9,41.0815094,-74.1474828,Warehouse,B,Existing,direct_existing_facility,True,True,True,212840,91092.0,91092.0,76092.0,76092,True,64.25,212840.0,"22'0""",30'w x 35'd,35.0,1,Norfolk Southern,,2400a/277-480v,Wet,,,1.61,342.0,1964.0,2013.0
T4-NY-00006,NY,NY.csv,6,Redstone Rocket Building,Redstone Rocket Building,33-00 47th Ave,Long Island City,36081,Queens,24,40.742125,-73.9323212,Warehouse,C,Existing,direct_existing_facility,True,True,True,380000,71556.0,71556.0,71556.0,71556,True,81.17,109620.0,"12'0""",18'w x 18'd,2.0,"13/8'0""w x 10'0""h",,,Heavy,Wet,,,0.13,50.0,1964.0,
T4-NY-00007,NY,NY.csv,7,"7001 Anpesil Dr, North Bergen, NY",,7001 Anpesil Dr,North Bergen,34017,Hudson,9,40.801645,-74.0238798,Warehouse,B,Existing,direct_existing_facility,True,True,True,210000,117291.0,117291.0,117291.0,15000,True,92.86,210000.0,"21'10""",40'w x 36'd,20.0,2,,,1200a 3p 3w,Wet,City,City,0.25,52.0,1976.0,
T4-NY-00008,NY,NY.csv,8,"59-00 Decatur St, Ridgewood, NY",,59-00 Decatur St,Ridgewood,36081,Queens,24,40.6991146,-73.8965238,Warehouse,C,Existing,direct_existing_facility,True,True,True,200000,32080.0,32080.0,27080.0,27080,True,86.46,43280.0,"12'0""",,9.0,,,,Heavy,Wet,,,,,1922.0,
T4-NY-00009,NY,NY.csv,9,Saddle Brook Industrial Centre,Saddle Brook Industrial Centre,95 Mayhill St,Saddle Brook,34003,Bergen,9,40.899206,-74.0898755,Distribution,B,Existing,direct_existing_facility,True,True,True,430000,104000.0,104000.0,104000.0,104000,True,75.81,430000.0,"30'0""",34'w x 40'd,6.0,"1/10'0""w x 13'0""h",,,400a/480v,Wet,City,City,0.05,20.0,1970.0,
T4-NY-00011,NY,NY.csv,11,"35-95 8th St, Passaic, NY",,35-95 8th St,Passaic,34031,Passaic,7,40.857174,-74.111285,Warehouse,C,Existing,direct_existing_facility,True,True,True,360000,68347.0,68347.0,68347.0,32684,True,90.92,120000.0,"16'0""",,4.0,"3/10'0""w x 13'0""h",,,Heavy,,,,0.0,,1925.0,
T4-NY-00012,NY,NY.csv,12,"3199 Albany Post Rd, Buchanan, NY",,3199 Albany Post Rd,Buchanan,36119,Westchester,7,41.264928,-73.9353076,Warehouse,B,Existing,direct_existing_facility,True,True,True,242000,39806.0,23806.0,23806.0,39806,True,83.55,60500.0,"30'0""",,25.0,"8/8'0""w x 16'0""h",,,16000a 3p,Dry,City,City,0.78,189.0,1970.0,
T4-NY-00013,NY,NY.csv,13,Tenmarc,Tenmarc,430 Communipaw Ave,Jersey City,34017,Hudson,9,40.7143118,-74.0652016,Warehouse,C,Existing,direct_existing_facility,True,True,True,225000,30900.0,30900.0,30900.0,14900,True,93.38,55875.0,"24'0""",18'w x 18'd,5.0,"2/70'0""w x 15'0""h",,,100-1000a,Wet,City,City,0.22,50.0,1910.0,1996.0
T4-NY-00014,NY,NY.csv,14,Lincoln Logistics @ Rockland,Lincoln Logistics @ Rockland,621-625 Corporate Way,Valley Cottage,36087,Rockland,7,41.1275694,-73.9433343,Distribution,B,Existing,direct_existing_facility,True,True,True,220000,197627.0,88795.0,66422.0,197627,True,0.0,220000.0,"36'0""",50'w x 54'd,34.0,2,,,2000a/480v 3p,ESFR,,,0.87,244.0,2024.0,
T4-NY-00016,NY,NY.csv,16,EMS Station 59,EMS Station 59,10110 Foster Ave,Brooklyn,36047,Kings,24,40.6491711,-73.9022473,Warehouse,C,Existing,direct_existing_facility,True,True,True,346686,79791.0,79791.0,79791.0,0,True,100.0,173343.0,"30'0""",,14.0,1,,,,Yes,,,,,1972.0,
T4-NY-00017,NY,NY.csv,17,PRC Campus,PRC Campus,55 Haul Rd,Wayne,34031,Passaic,7,40.9331251,-74.2785686,Warehouse,C,Existing,direct_existing_facility,True,True,True,207000,115000.0,115000.0,115000.0,0,True,100.0,207000.0,"18'0""",40'w x 25'd,14.0,1,,,4000a,Wet,City,City,0.48,120.0,1967.0,
T4-NY-00018,NY,NY.csv,18,"55 Hook Rd, Bayonne, NY",,55 Hook Rd,Bayonne,34017,Hudson,9,40.6600622,-74.0990391,Warehouse,B,Existing,direct_existing_facility,True,True,True,271545,60000.0,60000.0,60000.0,60000,True,77.9,271545.0,"36'0""",42'w x 44'd,39.0,,,,1600a,Dry,City,City,0.28,100.0,1960.0,
T4-NY-00019,NY,NY.csv,19,"450 Murray Hill Pky, East Rutherford, NY",,450 Murray Hill Pky,East Rutherford,34003,Bergen,9,40.817588,-74.0917204,Warehouse,C,Existing,direct_existing_facility,True,True,True,376863,41832.0,41832.0,41832.0,15030,True,96.01,188432.0,"15'0""",29'w x 40'd,5.0,"2/12'0""w x 12'0""h",,,200a/480v,Wet,City,City,0.27,100.0,1972.0,
T4-NY-00020,NY,NY.csv,20,"240-260 W Nyack Rd, West Nyack, NY",,240-260 W Nyack Rd,West Nyack,36087,Rockland,7,41.098061,-73.9935238,Warehouse,A,Existing,direct_existing_facility,True,True,True,246340,40006.0,40006.0,20949.0,20949,True,91.5,120848.0,"20'0""",,19.0,5,,,,Wet,,,0.02,4.0,1972.0,1999.0
T4-NY-00021,NY,NY.csv,21,"100 Pulaski St, Bayonne, NY",,100 Pulaski St,Bayonne,34017,Hudson,9,40.6767529,-74.0906642,Warehouse,B,Existing,direct_existing_facility,True,True,True,288012,288012.0,288012.0,288012.0,288012,True,0.0,288012.0,"20'0""",30'w x 40'd,40.0,4,,,600a 3p,Wet,,,0.43,127.0,1971.0,
T4-NY-00022,NY,NY.csv,22,"63-15 Traffic Ave, Ridgewood, NY",,63-15 Traffic Ave,Ridgewood,36081,Queens,24,40.7113957,-73.8983794,Warehouse,B,Existing,direct_existing_facility,True,True,True,215000,49000.0,49000.0,49000.0,49000,True,77.21,160000.0,"19'0""",50'w x 50'd,11.0,2,,,6000a,Wet,Yes,Yes,,,1965.0,
T4-NY-00023,NY,NY.csv,23,"700-800 1st St, Harrison, NY",,700-800 1st St,Harrison,34017,Hudson,9,40.7393038,-74.160956,Warehouse,C,Existing,direct_existing_facility,True,True,True,250000,92158.0,92158.0,92158.0,92158,True,63.14,250000.0,"24'0""",40'w x 16'd,58.0,"5/16'0""w x 14'0""h",,,200a,Yes,City,City,0.0,,1975.0,
T4-NY-00024,NY,NY.csv,24,Passaic Logistics Center,Passaic Logistics Center,122 8th St,Passaic,34031,Passaic,7,40.8599509,-74.1091315,Distribution,A,Existing,direct_existing_facility,True,True,True,295506,295506.0,295506.0,295506.0,295506,True,0.0,295506.0,"40'0""",50'w x 56'd,40.0,2,,,3000a/480v,ESFR,,,0.57,222.0,2024.0,
T4-NY-00025,NY,NY.csv,25,"501 10th Ave, New York, NY",,501 10th Ave,New York,36061,New York,25,40.7576446,-73.9974827,Distribution,C,Existing,direct_existing_facility,True,True,True,250002,250002.0,250002.0,250002.0,250002,True,0.0,35715.0,,,9.0,,,,4000a/208v 3p 4w,Yes,,,,,1910.0,2015.0
T4-NY-00026,NY,NY.csv,26,Red Hook Logistics Center,Red Hook Logistics Center,683 Court St,Brooklyn,36047,Kings,24,40.66854,-74.0030817,Warehouse,A,Existing,direct_existing_facility,True,True,True,385510,258966.0,258966.0,258966.0,258966,True,32.83,96378.0,"28'0""",38'w x 50'd,19.0,8,,,2000a,ESFR,,,0.0,,2024.0,
T4-NY-00027,NY,NY.csv,27,Worldwide Industrial Park,Worldwide Industrial Park,125 S Greenbush Rd,Orangeburg,36087,Rockland,7,41.0513583,-73.9433935,Warehouse,B,Existing,direct_existing_facility,True,True,True,341000,52000.0,52000.0,52000.0,52000,True,84.75,341000.0,"20'0""",30'w x 45'd,4.0,4,,,3000a/110-480v 3p,Wet,City,City,0.87,260.0,1964.0,1997.0
T4-NY-00028,NY,NY.csv,28,Greenpoint Industrial Center,Greenpoint Industrial Center,236-276 Greenpoint Ave,Brooklyn,36047,Kings,24,40.730393,-73.949034,Warehouse,C,Existing,direct_existing_facility,True,True,True,395000,44800.0,44800.0,44800.0,31800,True,91.95,48333.0,"15'0""",,5.0,1,,,Heavy,Wet,,,,,1931.0,1995.0
T4-NY-00029,NY,NY.csv,29,"50 Hartz Way, Secaucus, NY",,50 Hartz Way,Secaucus,34017,Hudson,9,40.7825875,-74.0726798,Warehouse,C,Existing,direct_existing_facility,True,True,True,265457,235295.0,235295.0,235295.0,0,True,100.0,117648.0,"27'0""",45'w x 40'd,15.0,"2/12'0""w x 16'0""h",,,1600a/277-480v 3p,,,,0.58,136.0,1972.0,
T4-NY-00030,NY,NY.csv,30,Liberty Commerce Center,Liberty Commerce Center,145 Industrial Dr,Jersey City,34017,Hudson,9,40.6827867,-74.0910762,Warehouse,A,Existing,direct_existing_facility,True,True,True,426275,426275.0,426275.0,426275.0,426275,True,0.0,426275.0,"42'0""",,67.0,6,,,4000a/277-480v 3p,ESFR,,,0.52,326.0,2025.0,
T4-NY-00031,NY,NY.csv,31,"45 Linden Ave E, Jersey City, NY",,45 Linden Ave E,Jersey City,34017,Hudson,9,40.6900236,-74.084147,Warehouse,B,Existing,direct_existing_facility,True,True,True,262865,191401.0,191401.0,191401.0,191401,True,27.19,262865.0,"20'0""",40'w x 30'd,17.0,2,,,1600a/277-480v 3p,Wet,City,City,0.38,100.0,1978.0,
T4-NY-00032,NY,NY.csv,32,"1 Lisbon St, Clifton, NY",,1 Lisbon St,Clifton,34031,Passaic,7,40.8623112,-74.1504586,Distribution,B,Existing,direct_existing_facility,True,True,True,235215,235215.0,,,235215,True,0.0,235215.0,"26'0""",,20.0,4,,,5000a 3p 4w,Wet,City,City,0.67,158.0,1955.0,2016.0
T4-NY-00033,NY,NY.csv,33,"1000 MacArthur Blvd, Mahwah, NY",,1000 MacArthur Blvd,Mahwah,34003,Bergen,9,41.0769439,-74.16597,Distribution,A,Existing,direct_existing_facility,True,True,True,208345,161281.0,161281.0,47429.0,47429,True,77.24,208345.0,"38'0""",52'w x 60'd,34.0,2,,,1200a,ESFR,,,1.19,264.0,2023.0,
T4-NY-00034,NY,NY.csv,34,"1200 Madison Ave, Paterson, NY",,1200 Madison Ave,Paterson,34031,Passaic,7,40.9010392,-74.1609299,Warehouse,B,Existing,direct_existing_facility,True,True,True,246714,106521.0,106521.0,106521.0,106521,True,56.82,245529.0,"30'0""",44'w x 39'd,17.0,"5/14'0""w x 14'0""h",Norfolk Southern,,1200-2000a/277-480v 3p,Wet,City,City,2.52,400.0,1968.0,
T4-NY-00035,NY,NY.csv,35,"550 Meadowlands Pky, Secaucus, NY",,550 Meadowlands Pky,Secaucus,34017,Hudson,9,40.7755501,-74.0848097,Warehouse,B,Existing,direct_existing_facility,True,True,True,304920,89970.0,89970.0,89970.0,89970,True,70.49,152460.0,"26'0""",41'w x 44'd,13.0,,,,200a,Wet,City,City,0.09,28.0,1986.0,
T4-NY-00036,NY,NY.csv,36,"77-79 Metro Way, Secaucus, NY",,77-79 Metro Way,Secaucus,34017,Hudson,9,40.7706707,-74.0721361,Warehouse,C,Existing,direct_existing_facility,True,True,True,422819,94761.0,94761.0,94761.0,94761,True,77.59,422819.0,"27'0""",38'w x 47'd,35.0,"2/10'0""w x 9'0""h",,,1200-4000a/277-480v,Wet,City,City,0.3,155.0,1978.0,
T4-NY-00037,NY,NY.csv,37,One Nassau Place,One Nassau Place,1 Nassau Pl,Staten Island,36085,Richmond,24,40.518791,-74.2356521,Warehouse,A,Existing,direct_existing_facility,True,True,True,331700,331700.0,331700.0,331700.0,331700,True,0.0,331700.0,"36'0""",56'w x 50'd,60.0,2,,,,ESFR,,,0.53,175.0,2026.0,
T4-NY-00039,NY,NY.csv,39,"150 Pacific Ave, Jersey City, NY",,150 Pacific Ave,Jersey City,34017,Hudson,9,40.7078645,-74.0660827,Warehouse,B,Existing,direct_existing_facility,True,True,True,350295,153995.0,153995.0,153995.0,153995,True,56.04,350295.0,"28'0""",50'w x 35'd,13.0,5,,,2000a,Dry,City,City,0.1,35.0,1930.0,
T4-NY-00040,NY,NY.csv,40,"1-5 Plant Rd, Hasbrouck Heights, NY",,1-5 Plant Rd,Hasbrouck Heights,34003,Bergen,9,40.851885,-74.0718299,Warehouse,C,Existing,direct_existing_facility,True,True,True,221053,85204.0,85204.0,85204.0,85204,True,61.46,202000.0,"22'0""",30'w x 30'd,8.0,"5/17'0""w x 14'0""h",,,Heavy,Wet,,,0.12,25.0,1961.0,
T4-NY-00041,NY,NY.csv,41,Building 100,Building 100,101 Port Lincoln Rd,Bayonne,34017,Hudson,9,40.6724455,-74.0941854,Distribution,A,Existing,direct_existing_facility,True,True,True,332640,332640.0,332640.0,332640.0,332640,True,0.0,332640.0,"36'0""",54'w x 55'd,66.0,2,,,3000a/277-480v 3p,,,,1.21,403.0,2023.0,
T4-NY-00042,NY,NY.csv,42,"169 Pulaski St, Bayonne, NY",,169 Pulaski St,Bayonne,34017,Hudson,9,40.678888,-74.0998082,Warehouse,B,Existing,direct_existing_facility,True,True,True,433204,100000.0,100000.0,100000.0,0,True,100.0,433204.0,"26'0""",,28.0,,,,1000a,Yes,,,0.21,91.0,1980.0,
T4-NY-00043,NY,NY.csv,43,"4 Warehouse Ln, Elmsford, NY",,4 Warehouse Ln,Elmsford,36119,Westchester,7,41.0650403,-73.8207591,Warehouse,B,Existing,direct_existing_facility,True,True,True,200719,178847.0,178847.0,146347.0,62350,True,68.94,200719.0,"18'0""",40'w x 25'd,36.0,,,,277v,Wet,,,1.0,200.0,1957.0,
T4-NY-00044,NY,NY.csv,44,Whitestone Logistics Center,Whitestone Logistics Center,28-10 Whitestone Expy,Flushing,36081,Queens,24,40.7728777,-73.8323864,Warehouse,A,Existing,direct_existing_facility,True,True,True,313496,313496.0,245337.0,245337.0,313496,True,21.74,81779.0,"36'0""",58'w x 52'd,13.0,3,,,3000a/120-208v,ESFR,,,0.0,,2024.0,
T4-NY-00047,NY,NY.csv,47,"400 Walnut Ave, Bronx, NY",,400 Walnut Ave,Bronx,36005,Bronx,25,40.8052466,-73.9048247,Warehouse,B,Existing,direct_existing_facility,True,True,True,240000,60000.0,60000.0,60000.0,60000,True,75.0,240000.0,"18'0""",,24.0,,,,,,,,0.0,,1956.0,
T4-NY-00079,NY,NY.csv,79,"1601 Bronxdale Ave, Bronx, NY",,1601 Bronxdale Ave,Bronx,36005,Bronx,25,40.8430236,-73.858367,Warehouse,C,Existing,direct_existing_facility,True,True,True,356000,86512.0,86512.0,86512.0,86512,True,75.7,178000.0,"15'0""",25'w x 25'd,28.0,"4/10'0""w x 12'0""h",,,2000-6000a 3p,Yes,City,City,0.21,75.0,1949.0,2020.0
T4-NY-00084,NY,NY.csv,84,"205 Campus Dr, Kearny, NY",,205 Campus Dr,Kearny,34017,Hudson,9,40.7240074,-74.1064269,Warehouse,C,Existing,direct_existing_facility,True,True,True,303190,80000.0,80000.0,80000.0,0,True,100.0,303190.0,"40'0""",,18.0,4,,,2000a,,,,0.24,75.0,1940.0,
T4-NY-00088,NY,NY.csv,88,Prologis Meadowlands,Prologis Meadowlands,200-250 Central Ave,Teterboro,34003,Bergen,9,40.8627944,-74.0511068,Warehouse,B,Existing,direct_existing_facility,True,True,True,212114,51220.0,51220.0,51220.0,51220,True,75.85,212000.0,"21'6""",25'w x 40'd,44.0,2,,,2-200a/277-480v,Wet,City,City,0.37,79.0,1965.0,
T4-NY-00090,NY,NY.csv,90,"2 Colony Rd, Jersey City, NY",,2 Colony Rd,Jersey City,34017,Hudson,9,40.6778702,-74.0836033,Warehouse,C,Existing,direct_existing_facility,True,True,True,273392,165000.0,165000.0,165000.0,0,True,100.0,262000.0,"24'0""",45'w x 45'd,14.0,8,,,600a,Wet,City,City,0.0,40.0,1976.0,
T4-NY-00099,NY,NY.csv,99,Century 21 Distribution Center,Century 21 Distribution Center,70 Enterprise Ave,Secaucus,34017,Hudson,9,40.779807,-74.069941,Warehouse,C,Existing,direct_existing_facility,True,True,True,384248,348248.0,348248.0,0.0,0,True,100.0,384248.0,"21'0""",32'w x 35'd,20.0,"2/10'0""w x 10'0""h",,,,,City,City,0.33,125.0,1970.0,
T4-NY-00116,NY,NY.csv,116,Bridge Point Bayonne,Bridge Point Bayonne,63 Hook Rd,Bayonne,34017,Hudson,9,40.6621596,-74.1034011,Warehouse,A,Existing,direct_existing_facility,True,True,True,355580,355580.0,355580.0,355580.0,355580,True,0.0,355580.0,"40'0""",55'w x 50'd,70.0,4,,,2000a,,,,0.6,269.0,2025.0,
T4-NY-00128,NY,NY.csv,128,"13 Manor Rd, East Rutherford, NY",,13 Manor Rd,East Rutherford,34003,Bergen,9,40.8254049,-74.0900739,Warehouse,B,Existing,direct_existing_facility,True,True,True,202490,60000.0,60000.0,0.0,0,True,100.0,202490.0,"20'0""",29'w x 40'd,16.0,5,,,Heavy,Wet,City,City,0.41,83.0,1967.0,2024.0
T4-NY-00131,NY,NY.csv,131,"46 Meadowlands Pky, Secaucus, NY",,46 Meadowlands Pky,Secaucus,34017,Hudson,9,40.7902599,-74.0712987,Warehouse,A,Existing,direct_existing_facility,True,True,True,302727,52000.0,52000.0,0.0,0,True,100.0,302727.0,"36'0""",60'w x 55'd,55.0,1,,,600a/287-727v,ESFR,,,0.99,344.0,2018.0,
T4-NY-00134,NY,NY.csv,134,"50-52 Metro Way, Secaucus, NY",,50-52 Metro Way,Secaucus,34017,Hudson,9,40.7694666,-74.0700146,Warehouse,C,Existing,direct_existing_facility,True,True,True,208911,50000.0,50000.0,0.0,0,True,100.0,198465.0,"24'0""",45'w x 48'd,37.0,25,,,200a,Wet,City,City,2.5,210.0,1978.0,
T4-NY-00148,NY,NY.csv,148,Building 1,Building 1,123-125 Pennsylvania Ave,Kearny,34017,Hudson,9,40.7406904,-74.1093986,Warehouse,B,Existing,direct_existing_facility,True,True,True,311496,311496.0,311496.0,311496.0,311496,True,0.0,311496.0,"19'4""",35'w x 40'd,71.0,,,,Heavy,,,,0.43,135.0,1950.0,
T4-NY-00151,NY,NY.csv,151,"112 Port Jersey Blvd, Jersey City, NY",,112 Port Jersey Blvd,Jersey City,34017,Hudson,9,40.6810577,-74.0944219,Warehouse,C,Existing,direct_existing_facility,True,True,True,240255,240255.0,240255.0,240255.0,0,True,100.0,240255.0,"20'0""",40'w x 40'd,19.0,1,Conrail,,800a,Wet,City,City,0.19,75.0,1972.0,
T4-NY-00157,NY,NY.csv,157,The Packard Motor Building,The Packard Motor Building,3202 Queens Blvd,Long Island City,36081,Queens,24,40.744081,-73.933189,Warehouse,B,Existing,direct_existing_facility,True,True,True,337659,135064.0,,,135064,True,60.0,42207.0,,,,,,,,,,,0.17,58.0,1973.0,1999.0
T4-NY-00160,NY,NY.csv,160,"38-20 Review Ave, Long Island City, NY",,38-20 Review Ave,Long Island City,36081,Queens,24,40.7310225,-73.9355315,Warehouse,C,Existing,direct_existing_facility,True,True,True,310000,310000.0,,,310000,True,0.0,155000.0,"18'0""",30'w x 30'd,8.0,,,,4500a,Wet,City,City,0.04,12.0,1972.0,
T4-NY-00168,NY,NY.csv,168,"114 Seaview Dr, Secaucus, NY",,114 Seaview Dr,Secaucus,34017,Hudson,9,40.7731538,-74.0775049,Distribution,B,Existing,direct_existing_facility,True,True,True,280942,162441.0,162441.0,162441.0,92459,True,67.09,280942.0,"24'0""",57'w x 37'd,25.0,"5/10'0""w x 12'0""h",,,Heavy,Yes,City,City,0.44,125.0,1973.0,
T4-NY-00178,NY,NY.csv,178,"39-15-39-25 Skillman Ave, Long Island City, NY",,39-15-39-25 Skillman Ave,Long Island City,36081,Queens,24,40.747635,-73.9246466,Warehouse,B,Existing,direct_existing_facility,True,True,True,200000,200000.0,200000.0,200000.0,200000,True,0.0,75000.0,"17'0""",,10.0,"1/25'0""w x 20'0""h",,,7000a,Yes,City,City,0.16,32.0,1965.0,
T4-PA-00001,PA,PA.csv,1,Crown 95 Industrial Center,Crown 95 Industrial Center,956 E Erie Ave,Philadelphia,42101,Philadelphia,36,40.004904,-75.1116086,Distribution,A,Existing,direct_existing_facility,True,True,True,376950,343965.0,343965.0,343965.0,343965,True,8.75,376950.0,"36'0""",56'w x 54'd,42.0,1,,,4000a,ESFR,,,0.53,303.0,2023.0,
T4-PA-00002,PA,PA.csv,2,Building 2,Building 2,5000 Richmond St,Philadelphia,42101,Philadelphia,36,40.004454,-75.0610242,Distribution,A,Existing,direct_existing_facility,True,True,True,348210,348210.0,348210.0,348210.0,348210,True,0.0,348210.0,"40'0""",50'w x 56'd,42.0,4,,,1500a/277-480v 3p,ESFR,,,0.0,1.0,2025.0,
T4-PA-00003,PA,PA.csv,3,Yeadon Industrial Center,Yeadon Industrial Center,6250 Baltimore Ave,Yeadon,42045,Delaware,27,39.941238,-75.2492888,Warehouse,B,Existing,direct_existing_facility,True,True,True,454200,85372.0,85372.0,77826.0,77826,True,82.87,227100.0,"26'0""",25'w x 50'd,112.0,"5/10'0""w x 14'0""h",,,Heavy,,City,City,10.0,134.0,1955.0,1981.0
T4-PA-00004,PA,PA.csv,4,"201 Center St, Hanover, PA",,201 Center St,Hanover,42133,York,38,39.8053714,-76.9639009,Warehouse,B,Existing,direct_existing_facility,True,True,True,315000,315000.0,315000.0,315000.0,0,True,100.0,315000.0,"24'0""",25'w x 50'd,35.0,2,CSX,,Heavy,Wet,,,0.32,102.0,1995.0,
T4-PA-00006,PA,PA.csv,6,"5660 Rising Sun Ave, Philadelphia, PA",,5660 Rising Sun Ave,Philadelphia,42101,Philadelphia,36,40.0388295,-75.1123069,Warehouse,B,Existing,direct_existing_facility,True,True,True,426335,261722.0,115076.0,115076.0,261722,True,73.01,426335.0,"23'0""",,40.0,,,,13000a 3p,Wet,,,1.08,461.0,1955.0,
T4-PA-00007,PA,PA.csv,7,"11200 Roosevelt Blvd, Philadelphia, PA",,11200 Roosevelt Blvd,Philadelphia,42101,Philadelphia,36,40.1036089,-75.0118354,Warehouse,B,Existing,direct_existing_facility,True,True,True,447376,97591.0,97591.0,97591.0,0,True,100.0,447376.0,"24'0""",30'w x 40'd,22.0,"4/16'0""w x 14'0""h",,,277-480a/120-208v,Dry,City,City,0.42,235.0,1960.0,
